Event,Gender,Age,Age at Performance,Time,TIME_SEC,FNAME,LNAME,Country,DOB,RACE_NAME,RACE_LOC,RACE_DATE,COURSE_CERT_SOURCE,Comments,,,,,
30 km,F,46,46y245d,1:53:05,6785,Yoshimi,Hoshino,JPN,6/17/66,,Ome JPN,2/17/13,,,,,,,
30 km,F,47,47y8d,2:00:23,7223,Claudia,Gelsomino,ITA,9/3/69,,Monza ITA,9/11/16,,,,,,,
30 km,F,48,48y6d,1:59:25,7165,Shirley,Matson,USA,11/7/40,Clarksburg Country Run,Clarksburg CA USA,11/13/88,,,,,,,
30 km,F,49,49y347d,2:03:55,7435,Donatella,Vinci,ITA,10/15/65,,Lugano SUI,9/27/15,,,,,,,
30 km,F,50,50y4d,2:00:41,7241,Shirley,Matson,USA,11/7/40,Clarksburg Country Run,Clarksburg CA USA,11/11/90,,,,,,,
30 km,F,51,51y303d,1:56:43,7003,Colleen,De Reuck,USA,4/16/64,,Los Angeles CA USA,2/13/16,,,,,,,
30 km,F,52,52y226d,2:02:07,7327,Inez-Anne,Haagen,NED,7/3/63,,Schoorl NED,2/14/16,,,,,,,
30 km,F,53,53y147d,1:57:01,7021,Joan,Samuelson,USA,5/16/57,Chicago Marathon (30K Split),"Chicago, IL USA",10/10/10,Andy Carr,,,,,,
30 km,F,54,54y69d,2:02:11,7331,Manna,Kwak,NED,12/14/44,,Schoorl NED,2/21/99,,,,,,,
30 km,F,55,55y98d,2:14:49,8089,Barbara,Miller,USA,8/7/39,Clarksburg Country Run,Clarksburg CA USA,11/13/94,Andy Carr,,,,,,
30 km,F,56,56y97d,2:13:28,8008,Barbara,Miller,USA,8/7/39,Clarksburg Country Run,Clarksburg CA USA,11/12/95,,,,,,,
30 km,F,57,57y188d,2:11:57,7917,Suzanne,Ray,USA,5/4/52,Clarksburg Country Run,Clarksburg CA USA,11/8/09,,,,,,,
30 km,F,58,58y101d,2:13:38,8018,Barbara,Miller,USA,8/7/39,Clarksburg Country Run,Clarksburg CA USA,11/16/97,,,,,,,
30 km,F,59,59y100d,2:16:08,8168,Barbara,Miller,USA,8/7/39,Clarksburg Country Run,Clarksburg CA USA,11/15/98,Andy Carr,,,,,,
30 km,F,60,60y156d,2:15:30,8130,Kathryn,Martin,USA,9/30/51,USATF 50km Champs (30K split),"Lloyd Neck, NY",3/4/12,,,,,,,
30 km,F,61,61y187d,2:24:42,8682,Margaret,Saunders,RSA,9/16/53,,Uitenhage RSA,3/22/15,,,,,,,
30 km,F,62,62y171d,2:20:20,8420,Margaret,Saunders,RSA,9/16/53,,Uitenhage RSA,3/5/16,,,,,,,
30 km,F,63,63y100d,2:23:30,8610,Nancy,Will,RSA,10/2/52,,Cape Town RSA,1/10/16,,,,,,,
30 km,F,64,64y193d,2:46:10,9970,Mary,Storey,USA,5/4/24,Clarksburg Country Run,Clarksburg CA USA,11/13/88,Andy Carr,,,,,,
30 km,F,65,65y99d,2:27:54,8874,Barbara,Miller,USA,8/7/39,Clarksburg Country Run,Clarksburg CA USA,11/14/04,F65 AR,,,,,,
30 km,F,66,66y98d,2:32:32,9152,Barbara,Miller,USA,8/7/39,Clarksburg Country Run,Clarksburg CA USA,11/13/05,,,,,,,
30 km,F,67,67y230d,2:58:06,10686,Jaclyn,Caselli,USA,3/28/21,Clarksburg Country Run,Clarksburg CA USA,11/13/88,RRIC,,,,,,
30 km,F,68,68y119d,2:38:46,9526,Myra,Rhodes,USA,7/16/32,Clarksburg Country Run,Clarksburg CA USA,11/12/00,,,,,,,
30 km,F,69,69y118d,2:45:38,9938,Myra,Rhodes,USA,7/16/32,Clarksburg Country Run,Clarksburg CA USA,11/11/01,,,,,,,
30 km,F,70,70y176d,2:22:29,8549,Jeannie,Rice,USA,4/14/48,Chicago Marathon (30k split),"Chicago, IL",10/7/18,Andy Carr,,,,,,
30 km,F,71,71y34d,3:14:48,11688,Loretta,Shehan,USA,2/21/23,Around The Bay,"Hamilton/Ontario, ",3/27/94,RRIC,,,,,,
30 km,F,72,72y121d,2:51:25,10285,Myra,Rhodes,USA,7/16/32,Clarksburg Country Run,Clarksburg CA USA,11/14/04,,,,,,,
30 km,F,73,92y320d,4:33:17,16397,Elizabeth,Vinerman,USA,,Clarksburg Country Run,Clarksburg CA USA,11/15/92,RRIC,,,,,,
30 km,F,74,74y204d,3:32:14,12734,Edith,Farias,USA,2/8/24,NYC Marathon Tune-Up,"New York, NY",8/30/98,RRIC,,,,,,
30 km,F,75,75y133d,4:24:03,15843,Po,Adams,USA,7/4/24,Clarksburg Country Run,Clarksburg CA USA,11/14/99,,,,,,,
30 km,F,77,77y72d,3:37:52,13072,Gerry,Davidson,USA,3/12/21,Benchmark Blast,San Diego CA USA,5/23/98,,,,,,,
30 km,F,78,78y36d,3:54:42,14082,Gerry,Davidson,USA,3/12/21,Benchmark Blast,San Diego CA USA,4/17/99,RRIC,,,,,,
30 km,F,79,79y160d,4:04:24,14664,Bess,James,USA,9/5/09,SCA/TAC Championship,"Ventura, CA",2/12/89,RRIC & Andy Carr,,,,,,
30 km,F,81,81y225d,4:13:32,15212,Mavis,Lindgren,USA,4/2/07,Clarksburg Country Run 30K,Clarksburg CA USA,11/13/88,,,,,,,
30 km,F,82,82y224d,4:17:53,15473,Mavis,Lindgren,USA,4/2/07,Clarksburg Country Run 30K,Clarksburg CA USA,11/12/89,RRIC & Andy Carr,,,,,,
30 km,F,83,83y130d,4:33:24,16404,Po,Adams,USA,7/4/24,Clarksburg Country Run 30K,Clarksburg CA USA,11/11/07,Andy Carr,,,,,,
Marathon,F,6,6y285d,4:27:32,16052,Mary,Etta Boitano,USA,3/4/1963,,Petaluma CA USA,12/14/1969,,,,,,,
Marathon,F,7,7y284d,3:57:42,14262,Mary,Etta Boitano,USA,3/4/1963,,Petaluma CA USA,12/13/1970,,,,,,,
Marathon,F,8,8y354d,3:13:24,11604,Tabitha,Francks ,USA,11/24/1974,,Asbury Park NJ USA,11/13/1983,,,,,,,
Marathon,F,9,9y182d,3:11:1,11461,Julie,Mullin ,USA,8/30/1966,,Seaside OR USA,2/28/1976,,,,,,,
Marathon,F,10,10y180d,2:58:1,10681,Julie,Mullin ,USA,8/30/1966,,Seaside OR USA,2/26/1977,,,,,,,
Marathon,F,11,11y116d,2:49:21,10161,Carrie,Garritson ,USA,11/11/1976,Los Angeles Marathon,Los Angeles CA USA,3/6/1988,,old legal course,,,,,
Marathon,F,12,12y161d,2:54:3,10443,Manuela,Zipse ,GER,5/11/1974,,Echternach LUX,10/19/1986,,,,,,,
Marathon,F,13,13y304d,2:44:3,9843,Kyung-Hee,Lim ,KOR,5/15/1973,,Seoul KOR,3/15/1987,,,,,,,
Marathon,F,14,14y105d,2:33:8,9188,Xin,Wei ,CHN,7/7/1988,,Beijing CHN,10/20/2002,,,,,,,
Marathon,F,15,15y213d,2:29:41,8981,Mei-yu,Shen ,CHN,3/21/1987,,Beijing CHN,10/20/2002,,,,,,,
Marathon,F,16,16y328d,2:31:51,9111,Li-nan,Wang ,CHN,11/26/1985,,Beijing CHN,10/20/2002,,,,,,,
Marathon,F,17,17y320d,2:23:37,8617,Min,Liu ,CHN,11/29/1983,,Beijing CHN,10/14/2001,,,,,,,
Marathon,F,18,18y1d,2:22:38,8558,Ying-ying,Zhang ,CHN,1/4/1990,,Xiamen CHN,1/5/2008,,,,,,,
Marathon,F,19,19y2d,2:20:59,8459,Demise,Shure Ware,ETH,1/21/1996,Dubai Marathon,Dubai UAE,1/23/2015,,,,,,,
Marathon,F,20,20y265d,2:19:17,8357,Roza,Dereje Bekele,ETH,5/6/1997,Dubai Marathon,Dubai UAE,1/26/2018,,,,,,,
Marathon,F,21,21y357d,2:20:51,8451,Roza,Dereje Bekele,ETH,5/6/1997,London Marathon,London ENG,4/28/2019,,,,,,,
Marathon,F,22,22y99d,2:19:52,8392,Mare,Dibaba Hurssa,ETH,10/20/1989,Dubai Marathon,Dubai UAE,1/27/2012,,,,,,,
Marathon,F,23,23y273d,2:20:13,8413,Haftamnesh,Tesfaye Haylu,ETH,4/28/1994,Dubai Marathon,Dubai UAE,1/26/2018,,,,,,,
Marathon,F,24,24y170d,2:17:8,8228,Ruth,Chepngetich ,KEN,8/8/1994,Dubai Marathon,Dubai UAE,1/25/2019,,,,,,,
Marathon,F,25,25y235d,2:14:04,8044,Brigid,Kosgei ,KEN,2/20/1994,Chicago Marathon,"Chicago, IL",10/13/2019,,pending Open WR,,,,,
Marathon,F,26,26y139d,2:20:43,8443,Tegla,Loroupe ,KEN,5/9/1973,Berlin Marathon,Berlin GER,9/25/1999,,,,,,,
Marathon,F,27,27y84d,2:19:12,8352,Mizuki,Noguchi ,JPN,7/3/1978,Berlin Marathon,Berlin GER,9/25/2005,,,,,,,
Marathon,F,28,28y300d,2:17:18,8238,Paula,Radcliffe ,ENG,12/17/1973,Chicago Marathon,Chicago IL USA,10/13/2002,,,,,,,
Marathon,F,29,29y117d,2:15:25,8125,Paula,Radcliffe ,ENG,12/17/1973,London Marathon,London ENG,4/13/2003,,,,,,,
Marathon,F,30,30y94d,2:18:37,8317,Mary,Keitany Chepkosgei,KEN,1/18/1982,London Marathon,London ENG,4/22/2012,,,,,,,
Marathon,F,31,31y121d,2:17:42,8262,Paula,Radcliffe ,ENG,12/17/1973,London Marathon,London ENG,4/17/2005,,,,,,,
Marathon,F,32,32y129d,2:18:31,8311,Tirunesh,Dibaba ,ETH,6/1/1985,Chicago Marathon,Chicago IL USA,10/8/2017,,,,,,,
Marathon,F,33,33y107d,2:18:35,8315,Tirunesh,Dibaba ,ETH,6/1/1985,Berlin Marathon,Berlin GER,9/16/2018,,,,,,,
Marathon,F,34,34y224d,2:18:31,8311,Vivian,Cheruiyot ,KEN,9/11/1983,London Marathon,London ENG,4/22/2018,,,,,,,
Marathon,F,35,35y95d,2:17:1,8221,Mary,Keitany Chepkosgei,KEN,1/18/1982,London Marathon,London ENG,4/23/2017,,,,,,,
Marathon,F,36,36y36d,2:19:19,8359,Irina,Mikitenko ,GER,8/23/1972,Berlin Marathon,Berlin GER,9/28/2008,,,,,,,
Marathon,F,37,37y198d,2:21:29,8489,Lyudmila,Petrova ,RUS,10/7/1968,London Marathon,London ENG,4/23/2006,,,,,,,
Marathon,F,38,38y306d,2:21:18,8478,Edna,Kiplagat Ngeringwony,KEN,11/15/1979,Berlin Marathon,Berlin GER,9/16/2018,,,,,,,
Marathon,F,39,39y275d,2:22:12,8532,Nancy,Jepkosgei Kiprop,KEN,7/7/1979,,Vienna AUT,4/7/2019,,,,,,,
Marathon,F,40,40y185d,2:23:31,8611,Lydia,Cheromei Kogo,KEN,5/11/1977,,Shanghai CHN,11/12/2017,,,,,,,
Marathon,F,41,41y205d,2:22:11,8531,Lydia,Cheromei Kogo,KEN,5/11/1977,,Valencia ESP,12/2/2018,,,,,,,
Marathon,F,42,42y70d,2:24:11,8651,Sinead,Diver ,AUS,2/17/1977,London Marathon,London ENG,4/28/2019,,,,,,,
Marathon,F,43,43y221d,2:29:25,8965,Tatyana,Pozdniakova ,UKR,3/4/1955,Chicago Marathon,Chicago IL USA,10/11/1998,,,,,,,
Marathon,F,44,44y195d,2:29:43,8983,Joyce,Smith ,ENG,10/26/1937,London Marathon,London ENG,5/9/1982,,,,,,,
Marathon,F,45,45y141d,2:28:34,8914,Catherine,Bertone ,ITA,5/6/1972,Berlin Marathon,Berlin GER,9/24/2017,,,,,,,
Marathon,F,46,46y364d,2:30:26,9026,Tatyana,Pozdniakova ,UKR,3/4/1955,Los Angeles Marathon,Los Angeles CA USA,3/3/2002,,old legal course,,,,,
Marathon,F,47,47y223d,2:28:60,8940,Tatyana,Pozdniakova ,UKR,3/4/1955,,Providence RI USA,10/13/2002,,,,,,,
Marathon,F,48,48y225d,2:37:46,9466,Ramilya,Burangulova ,RUS,7/11/1961,,Jacksonville Beach FL USA,2/21/2010,,,,,,,
Marathon,F,49,49y3d,2:30:17,9017,Tatyana,Pozdniakova ,UKR,3/4/1955,Los Angeles Marathon,Los Angeles CA USA,3/7/2004,,old legal course,,,,,
Marathon,F,50,50y2d,2:31:5,9065,Tatyana,Pozdniakova ,UKR,3/4/1955,Los Angeles Marathon,Los Angeles CA USA,3/6/2005,,old legal course,,,,,
Marathon,F,51,51y15d,2:35:46,9346,Tatyana,Pozdniakova ,UKR,3/4/1955,Los Angeles Marathon,Los Angeles CA USA,3/19/2006,,old legal course,,,,,
Marathon,F,52,52y108d,2:48:47,10127,Edeltraud,Pohl ,GER,7/14/1936,,Frankfurt GER,10/30/1988,,,,,,,
Marathon,F,53,53y147d,2:47:50,10070,Joan,Samuelson ,USA,5/16/1957,Chicago Marathon,Chicago IL USA,10/10/2010,,,,,,,
Marathon,F,54,54y13d,2:53:49,10429,Sally,Gibbs ,NZL,6/5/1963,,Wellington NZL,6/18/2017,,,,,,,
Marathon,F,55,55y76d,2:52:14,10334,Rae,Baymiller ,USA,7/27/1943,Chicago Marathon,Chicago IL USA,10/11/1998,,,,,,,
Marathon,F,56,56y24d,2:55:4,10504,Angharad,Mair ,WAL,3/30/1961,London Marathon,London ENG,4/23/2017,,,,,,,
Marathon,F,57,57y112d,2:54:29,10469,Jung-Ok,Kim ,KOR,7/14/1956,,Seoul KOR,11/3/2013,,,,,,,
Marathon,F,58,58y281d,2:58:37,10717,Christine,Kennedy ,USA,12/29/1954,Twin Cities Marathon,Saint Paul MN USA,10/6/2013,,,,,,,
Marathon,F,59,59y280d,2:59:43,10783,Christine,Kennedy ,USA,12/29/1954,Twin Cities Marathon,Saint Paul MN USA,10/5/2014,,,,,,,
Marathon,F,60,60y312d,3:1:30,10890,Bernardine,Portenski ,NZL,8/26/1949,Gold Coast Marathon,Gold Coast AUS,7/4/2010,,,,,,,
Marathon,F,61,61y351d,3:6:36,11196,Kimi,Ushiroda ,JPN,2/28/1954,,Nobeoka JPN,2/14/2016,,,,,,,
Marathon,F,62,62y353d,3:14:37,11677,Nancy,Will ,RSA,10/2/1952,,Cape Town RSA,9/20/2015,,,,,,,
Marathon,F,63,63y241d,3:7:48,11268,Emmi,Luthi ,SUI,3/1/1944,,Lucerne SUI,10/28/2007,,,,,,,
Marathon,F,64,64y108d,3:19:18,11958,Yuriko,Tanaka ,JPN,7/31/1944,,Oiso JPN,11/16/2008,,,,,,,
Marathon,F,65,65y56d,3:12:57,11577,Emmi,Luthi ,SUI,3/1/1944,,Zurich SUI,4/26/2009,,,,,,,
Marathon,F,66,66y162d,3:19:5,11945,Angela,Copson ,ENG,4/20/1947,Berlin Marathon,Berlin GER,9/29/2013,,,,,,,
Marathon,F,67,67y229d,3:25:51,12351,Jane,Davies ,ENG,9/7/1948,London Marathon,London ENG,4/24/2016,,,,,,,
Marathon,F,68,68y356d,3:24:54,12294,Angela,Copson ,ENG,4/20/1947,,Manchester ENG,4/10/2016,,,,,,,
Marathon,F,69,69y184d,3:29:41,12581,Jeannie,Rice ,USA,4/14/1948,Columbus Marathon,"Columbus, OH",10/15/17,F65-69 AR,,,,,,
Marathon,F,70,70y176d,3:27:50,12470,Jeannie,Rice ,USA,4/14/1948,Chicago Marathon,Chicago IL USA,10/7/2018,,,,,,,
Marathon,F,71,71y168d,3:24:48,12288,Jeannie,Rice ,USA,4/14/1948,Berlin Marathon,Berlin GER,9/29/2019,,,,,,,
Marathon,F,72,72y204d,3:35:29,12929,Helga,Miketta ,GER,3/23/1941,,Essen GER,10/13/2013,,,,,,,
Marathon,F,73,73y285d,3:42:19,13339,Vera,Nystad ,NOR,12/18/1945,Berlin Marathon,Berlin GER,9/29/2019,,,,,,,
Marathon,F,74,74y146d,3:49:31,13771,Helga,Miketta ,GER,3/23/1941,,Lyon FRA,8/16/2015,,,,,,,
Marathon,F,75,75y18d,4:5:39,14739,Yoko,Nakano ,JPN,1/12/1936,,Hitachinaka JPN,1/30/2011,,,,,,,
Marathon,F,76,76y316d,3:53:42,14022,Yoko,Nakano ,JPN,1/12/1936,,Otawara JPN,11/23/2012,,,,,,,
Marathon,F,77,77y214d,4:24:28,15868,Sylvia,Quinn ,USA,10/23/1936,Coeur D'Alene Marathon,Coeur d'Alene ID USA,5/25/2014,,,,,,,
Marathon,F,78,78y220d,4:19:52,15592,Sylvia,Quinn ,USA,10/23/1936,Coeur D'Alene Marathon,Coeur d'Alene ID USA,5/31/2015,ID14004DCR,,,,,,
Marathon,F,79,79y63d,4:11:50,15110,Yoko,Nakano ,JPN,1/12/1936,,Yokohama JPN,3/15/2015,,,,,,,
Marathon,F,80,80y51d,4:12:44,15164,Gwen,McFarlan ,CAN,4/4/1934,,Ottawa ON CAN,5/25/2014,,,,,,,
Marathon,F,81,81y45d,4:7:31,14851,Yoko,Nakano ,JPN,1/12/1936,Tokyo Marathon,Tokyo JPN,2/26/2017,,,,,,,
Marathon,F,82,82y44d,4:34:4,16444,Yoko,Nakano ,JPN,1/12/1936,Tokyo Marathon,Tokyo JPN,2/25/2018,,,,,,,
Marathon,F,83,83y53d,4:51:24,17484,Yoko,Nakano ,JPN,1/12/1936,Tokyo Marathon,Tokyo JPN,3/6/2019,,,,,,,
Marathon,F,84,84y94d,5:44:22,20662,Helga-Maria,Kundig ,SUI,6/28/1928,Berlin Marathon,Berlin GER,9/30/2012,,,,,,,
Marathon,F,85,85y32d,5:12:3,18723,Betty Jean,McHugh ,CAN,11/7/1927,Honolulu Marathon,Honolulu HI USA,12/9/2012,,,,,,,
Marathon,F,86,86y285d,6:31:42,23502,Margaret,Davis ,USA,8/13/1922,,Los Angeles CA USA,5/25/2009,,,,,,,
Marathon,F,87,87y183d,7:6:48,25608,Mavis,Lindgren ,USA,4/2/1907,Portland Marathon,Portland OR USA,10/2/1994,,,,,,,
Marathon,F,88,88y36d,6:31:32,23492,Betty Jean,McHugh ,CAN,11/7/1927,Honolulu Marathon,Honolulu HI USA,12/13/2015,,,,,,,
Marathon,F,89,89y180d,8:9:23,29363,Mavis,Lindgren ,USA,4/2/1907,Portland Marathon,Portland OR USA,9/29/1996,,,,,,,
Marathon,F,90,90y33d,6:47:31,24451,Betty Jean,McHugh ,CAN,11/7/1927,Honolulu Marathon,Honolulu HI USA,12/10/2017,,,,,,,
Marathon,F,92,92y19d,9:53:48,35628,Gladys,Burrill ,CAN,11/23/1918,Honolulu Marathon,Honolulu HI USA,12/12/2010,,,,,,,
